Country Name,ISO3,Year,Avg_FDI_Restriction_Index,FDI_Flows_Millions_USD,Mineral_Rents_GDP_Percent,Mineral_Rents_Log,FDI_Restriction_Scaled,FDI_Flows_Scaled
Bosnia and Herzegovina,BIH,2016,0.00575,7140,0.279700783,0.246626287,-0.12402039,-0.259253674
Bosnia and Herzegovina,BIH,2017,0.00575,8553,0.356165463,0.304661205,-0.12402039,-0.25685622
Bosnia and Herzegovina,BIH,2018,0.00575,8635,0.156407537,0.145318249,-0.12402039,-0.25671709
Bosnia and Herzegovina,BIH,2019,0.00575,8777,0.033403299,0.032857529,-0.12402039,-0.256476157
Bosnia and Herzegovina,BIH,2020,0.00575,9846,0.028151383,0.027762416,-0.12402039,-0.254662372
Bosnia and Herzegovina,BIH,2021,0.00575,9767,0.039780043,0.039009194,-0.12402039,-0.254796412
Belarus,BLR,1995,0.00506973,50,0,0,-0.206428102,-0.271283359
Belarus,BLR,1996,0.00506973,154,0,0,-0.206428102,-0.271106901
Belarus,BLR,1997,0.00506973,506,0,0,-0.206428102,-0.270509658
Belarus,BLR,1998,0.00506973,1320,0,0,-0.206428102,-0.269128535
Belarus,BLR,1999,0.00506973,1156,0,0,-0.206428102,-0.269406796
Belarus,BLR,2000,0.00506973,1306,0,0,-0.206428102,-0.269152289
Belarus,BLR,2001,0.00506973,1397,0,0,-0.206428102,-0.268997888
Belarus,BLR,2002,0.00506973,1646,0,0,-0.206428102,-0.268575407
Belarus,BLR,2003,0.00506973,1899,0,0,-0.206428102,-0.268146139
Belarus,BLR,2004,0.00506973,2057,0,0,-0.206428102,-0.267878059
Belarus,BLR,2005,0.00506973,2383,0,0,-0.206428102,-0.267324931
Belarus,BLR,2006,0.00506973,2734,0,0,-0.206428102,-0.266729385
Belarus,BLR,2007,0.00506973,4483,0,0,-0.206428102,-0.263761836
Belarus,BLR,2008,0.00506973,6683,0,0,-0.206428102,-0.260029071
Belarus,BLR,2009,0.00506973,8537,0,0,-0.206428102,-0.256883368
Belarus,BLR,2010,0.00506973,9904,0,0,-0.206428102,-0.254563963
Belarus,BLR,2011,0.00506973,12997,0,0,-0.206428102,-0.249316034
Belarus,BLR,2012,0.00506973,14570,0,0,-0.206428102,-0.246647107
Belarus,BLR,2013,0.00506973,16669,0,0,-0.206428102,-0.243085709
Belarus,BLR,2014,0.00506973,17737,0,0,-0.206428102,-0.241273621
Belarus,BLR,2015,0.00506973,17972,0,0,-0.206428102,-0.240874894
Belarus,BLR,2016,0.00506973,18623,0,0,-0.206428102,-0.239770335
Belarus,BLR,2017,0.00506973,12831,0,0,-0.206428102,-0.249597688
Belarus,BLR,2018,0.00506973,13031,0,0,-0.206428102,-0.249258346
Belarus,BLR,2019,0.00506973,14417,0,0,-0.206428102,-0.246906703
Belarus,BLR,2020,0.00506973,13717,0,0,-0.206428102,-0.248094402
Belarus,BLR,2021,0.00506973,15318,0,0,-0.206428102,-0.245377966
Brazil,BRA,1995,0.005866233,47887,0.186451622,0.170967022,-0.109939958,-0.190117767
Brazil,BRA,1996,0.005866233,54846,0.19335411,0.176767922,-0.109939958,-0.178310351
Brazil,BRA,1997,0.005866233,69721,0.164715647,0.152476977,-0.109939958,-0.153071766
Brazil,BRA,1998,0.005866233,99505,0.291965683,0.256164844,-0.109939958,-0.102536909
Brazil,BRA,1999,0.005866233,102331,0.347740644,0.298429593,-0.109939958,-0.097742002
Brazil,BRA,2001,0.005866233,117611,0.427934715,0.356229145,-0.109939958,-0.071816249
Brazil,BRA,2002,0.005866233,96861,0.427572122,0.355975185,-0.109939958,-0.107023014
Brazil,BRA,2003,0.005866233,127726,0.216753355,0.196186127,-0.109939958,-0.054654011
Brazil,BRA,2004,0.005866233,157777,0.099336685,0.094706984,-0.109939958,-0.003666132
Brazil,BRA,2005,0.005866233,177915,0.824394035,0.601247896,-0.109939958,0.030502246
Brazil,BRA,2006,0.005866233,213021,0.885931939,0.634422096,-0.109939958,0.090067003
Brazil,BRA,2007,0.005866233,292531,1.549182092,0.935772559,-0.109939958,0.22497254
Brazil,BRA,2008,0.005866233,260531,1.868139355,1.053663511,-0.109939958,0.17067777
Brazil,BRA,2009,0.005866233,367183,0.590993461,0.464358639,-0.109939958,0.351635453
Brazil,BRA,2010,0.005866233,640330,1.631334779,0.967491238,-0.109939958,0.81508713
Brazil,BRA,2011,0.005866233,649126,1.812910522,1.03421972,-0.109939958,0.830011405
Brazil,BRA,2012,0.005866233,664208,1.284449284,0.826124982,-0.109939958,0.855601209
Brazil,BRA,2013,0.005866233,627789,1.369495042,0.86267687,-0.109939958,0.79380867
Brazil,BRA,2014,0.005866233,601490,0.819525993,0.598576024,-0.109939958,0.749186852
Brazil,BRA,2015,0.005866233,429843,0.570992537,0.451707609,-0.109939958,0.4579514
Brazil,BRA,2016,0.005866233,563539,0.771513115,0.571834049,-0.109939958,0.684794951
Brazil,BRA,2017,0.005866233,623021,0.827049854,0.602702564,-0.109939958,0.785718749
Brazil,BRA,2018,0.005866233,568741,0.839935533,0.609730535,-0.109939958,0.693621245
Brazil,BRA,2019,0.005866233,705031,0.799151749,0.587315303,-0.109939958,0.924866066
Brazil,BRA,2020,0.005866233,595285,1.144589399,0.762948112,-0.109939958,0.738658757
Brazil,BRA,2021,0.007075,729577,4.488940185,1.702735192,0.036489727,0.966513548
Brunei Darussalam,BRN,1995,0.003039826,642,0,0,-0.452330087,-0.270278905
Brunei Darussalam,BRN,1996,0.003039826,1295,0,0,-0.452330087,-0.269170953
Brunei Darussalam,BRN,1997,0.003039826,1997,0,0,-0.452330087,-0.267979861
Brunei Darussalam,BRN,1998,0.003039826,2570,0,0,-0.452330087,-0.267007646
Brunei Darussalam,BRN,1999,0.003039826,3318,0,0,-0.452330087,-0.265738505
Brunei Darussalam,BRN,2000,0.003039826,3868,0,0,-0.452330087,-0.264805314
Brunei Darussalam,BRN,2001,0.003039826,4394,0,0,-0.452330087,-0.263912844
Brunei Darussalam,BRN,2002,0.003039826,5430,0,0,-0.452330087,-0.26215505
Brunei Darussalam,BRN,2003,0.003039826,1630,0,0,-0.452330087,-0.268602554
Brunei Darussalam,BRN,2004,0.003039826,1835,0,0,-0.452330087,-0.268254729
Brunei Darussalam,BRN,2005,0.003039826,2125,0,0,-0.452330087,-0.267762682
Brunei Darussalam,BRN,2006,0.003039826,2559,0,0,-0.452330087,-0.267026309
Brunei Darussalam,BRN,2007,0.003039826,2819,0,0,-0.452330087,-0.266585164
Brunei Darussalam,BRN,2008,0.003039826,3141,0,0,-0.452330087,-0.266038823
Brunei Darussalam,BRN,2009,0.003039826,3511,0,0,-0.452330087,-0.26541104
Brunei Darussalam,BRN,2010,0.003039826,4140,0,0,-0.452330087,-0.264343808
Brunei Darussalam,BRN,2011,0.003039826,4837,0,0,-0.452330087,-0.2631612
Brunei Darussalam,BRN,2012,0.003039826,5662,0,0,-0.452330087,-0.261761413
Brunei Darussalam,BRN,2013,0.003039826,6251,0,0,-0.452330087,-0.26076205
Brunei Darussalam,BRN,2014,0.003039826,6219,0,0,-0.452330087,-0.260816345
Brunei Darussalam,BRN,2015,0.003039826,6061,0,0,-0.452330087,-0.261084425
Brunei Darussalam,BRN,2016,0.003039826,5897,0,0,-0.452330087,-0.261362686
Brunei Darussalam,BRN,2017,0.003039826,6561,0,0,-0.452330087,-0.26023607
Brunei Darussalam,BRN,2018,0.003039826,6646,0,0,-0.452330087,-0.260091849
Brunei Darussalam,BRN,2019,0.003039826,7127,0,0,-0.452330087,-0.259275731
Brunei Darussalam,BRN,2020,0.003039826,7589,0,0,-0.452330087,-0.25849185
Brunei Darussalam,BRN,2021,0.003151518,7302,0,0,-0.43879975,-0.258978806
Botswana,BWA,1995,0.005055449,1126,1.448471209,0.895463833,-0.208158098,-0.269457697
Botswana,BWA,1996,0.005055449,1058,0.490842684,0.39934152,-0.208158098,-0.269573073
Botswana,BWA,1997,0.005055449,1173,0.728962454,0.547521491,-0.208158098,-0.269377952
Botswana,BWA,1998,0.005055449,1295,0.180956861,0.166325009,-0.208158098,-0.269170953
Botswana,BWA,1999,0.005055449,1387,0.935691249,0.660464497,-0.208158098,-0.269014855
Botswana,BWA,2000,0.005055449,1827,1.934210599,1.076438456,-0.208158098,-0.268268302
Botswana,BWA,2001,0.005055449,1388,0.602410887,0.4715093,-0.208158098,-0.269013159
Botswana,BWA,2002,0.005055449,854,0.370227785,0.314976992,-0.208158098,-0.269919203
Botswana,BWA,2003,0.005055449,1167,1.413454782,0.88105924,-0.208158098,-0.269388132
Botswana,BWA,2004,0.005055449,1640,2.602899083,1.281738822,-0.208158098,-0.268585587
Botswana,BWA,2005,0.005055449,1664,1.804514087,1.031230293,-0.208158098,-0.268544866
Botswana,BWA,2006,0.005055449,1992,5.871527757,1.927386462,-0.208158098,-0.267988345
Botswana,BWA,2007,0.005055449,2506,6.722274654,2.044108965,-0.208158098,-0.267116235
Botswana,BWA,2008,0.005055449,2474,2.745906425,1.320663624,-0.208158098,-0.26717053
Botswana,BWA,2009,0.005055449,3012,1.564618855,0.941809873,-0.208158098,-0.266257699
Botswana,BWA,2010,0.005055449,3351,1.336228559,0.848537902,-0.208158098,-0.265682514
Botswana,BWA,2011,0.005055449,4113,1.205015934,0.790734735,-0.208158098,-0.26438962
Botswana,BWA,2012,0.005055449,3538,1.353263473,0.855803077,-0.208158098,-0.265365229
Botswana,BWA,2013,0.005055449,3684,0.617000176,0.480572689,-0.208158098,-0.265117509
Botswana,BWA,2014,0.005055449,3862,0.221227865,0.199856799,-0.208158098,-0.264815494
Botswana,BWA,2015,0.005055449,3612,0.045897046,0.044874934,-0.208158098,-0.265239672
Botswana,BWA,2016,0.005055449,5042,0.059400481,0.057703164,-0.208158098,-0.262813375
Botswana,BWA,2017,0.005055449,5228,0.063803168,0.061850381,-0.208158098,-0.262497786
Botswana,BWA,2018,0.005055449,5173,0.062240813,0.060380651,-0.208158098,-0.262591105
Botswana,BWA,2019,0.005055449,5454,0.053910099,0.052507151,-0.208158098,-0.262114329
Botswana,BWA,2020,0.005055449,5733,0.069236779,0.066945103,-0.208158098,-0.261640947
Botswana,BWA,2021,0.005840432,5011,0.242401016,0.217045811,-0.113065484,-0.262865973
Canada,CAN,1995,0.009972292,123181,0.403004703,0.338616153,0.387466844,-0.062365565
Canada,CAN,1996,0.009972292,132978,0.298429961,0.261155812,0.387466844,-0.045742882
Canada,CAN,1997,0.009972292,135944,0.218185373,0.197362352,0.387466844,-0.040710436
Canada,CAN,1998,0.009972292,143345,0.104340832,0.099248625,0.387466844,-0.028153073
Canada,CAN,1999,0.009972292,174990,0.12505864,0.117835159,0.387466844,0.025539365
Canada,CAN,2000,0.009972292,325020,0.180010591,0.165523414,0.387466844,0.280097003
Canada,CAN,2001,0.009972292,317369,0.122183454,0.1152763,0.387466844,0.267115462
Canada,CAN,2002,0.009972292,290473,0.138256427,0.129497642,0.387466844,0.221480708
Canada,CAN,2003,0.009972292,439940,0.153175451,0.142519399,0.387466844,0.475083097
Canada,CAN,2004,0.009972292,544147,0.285289345,0.250983864,0.387466844,0.65189232
Canada,CAN,2005,0.009972292,638650,0.278767398,0.245896644,0.387466844,0.812236655
Canada,CAN,2006,0.009972292,706901,0.60274695,0.471719001,0.387466844,0.928038916
Canada,CAN,2007,0.009972292,1032966,0.785283814,0.579577402,0.387466844,1.481277177
Canada,CAN,2008,0.009972292,620191,0.513529437,0.414444299,0.387466844,0.780917056
Canada,CAN,2009,0.009972292,867387,0.203571172,0.185293114,0.387466844,1.200337371
Canada,CAN,2010,0.009972292,983889,0.449991271,0.371557536,0.387466844,1.398007663
Canada,CAN,2011,0.009972292,862698,0.555035052,0.441498087,0.387466844,1.19238149
Canada,CAN,2012,0.009972292,953503,0.338173536,0.291305651,0.387466844,1.346451385
Canada,CAN,2013,0.009972292,982529,0.280229668,0.24703949,0.387466844,1.395700135
Canada,CAN,2014,0.009972292,994712,0.252537146,0.225171211,0.387466844,1.416371172
Canada,CAN,2015,0.009972292,806298,0.153735193,0.143004673,0.387466844,1.096686957
Canada,CAN,2016,0.009972292,903453,0.160582353,0.148921908,0.387466844,1.26153097
Canada,CAN,2017,0.009972292,963583,0.204739487,0.18626335,0.387466844,1.363554238
Canada,CAN,2018,0.009972292,965461,0.125273089,0.118025752,0.387466844,1.366740662
Canada,CAN,2019,0.009972292,1387443,0.188938776,0.173061124,0.387466844,2.082722407
Canada,CAN,2020,0.009972292,1297537,0.233498836,0.209854713,0.387466844,1.930177856
Canada,CAN,2021,0.009972292,1621548,1.184260348,0.781277258,0.387466844,2.479931071
Switzerland,CHE,1995,0.01392125,57063,0,0,0.865842477,-0.174548742
Switzerland,CHE,1996,0.01392125,53918,0,0,0.865842477,-0.179884899
Switzerland,CHE,1997,0.01392125,59519,0,0,0.865842477,-0.170381618
Switzerland,CHE,1998,0.01392125,71995,0,0,0.865842477,-0.149213444
Switzerland,CHE,1999,0.01392125,75995,0,0,0.865842477,-0.142426598
Switzerland,CHE,2000,0.01392125,101635,0,0,0.865842477,-0.098922913
Switzerland,CHE,2001,0.01392125,103773,0,0,0.865842477,-0.095295344
Switzerland,CHE,2002,0.01392125,143618,0,0,0.865842477,-0.027689871
Switzerland,CHE,2003,0.01392125,184199,0,0,0.865842477,0.041164382
Switzerland,CHE,2004,0.01392125,222693,0,0,0.865842477,0.106477597
Switzerland,CHE,2005,0.01392125,192342,0,0,0.865842477,0.054980704
Switzerland,CHE,2006,0.01392125,293730,0,0,0.865842477,0.227006897
Switzerland,CHE,2007,0.01392125,381391,0,0,0.865842477,0.375742331
Switzerland,CHE,2008,0.01392125,478224,0,0,0.865842477,0.540040003
Switzerland,CHE,2009,0.01392125,532405,0,0,0.865842477,0.631969533
Switzerland,CHE,2010,0.01392125,648092,7.47E-05,7.47E-05,0.865842477,0.828257005
Switzerland,CHE,2011,0.01392125,720566,0.00015829,0.000158277,0.865842477,0.95122448
Switzerland,CHE,2012,0.01392125,781079,0.000120323,0.000120316,0.865842477,1.053897588
Switzerland,CHE,2013,0.01392125,822051,0.000106795,0.000106789,0.865842477,1.123415255
Switzerland,CHE,2014,0.01392125,720407,7.91E-05,7.91E-05,0.865842477,0.950954703
Switzerland,CHE,2015,0.01392125,799390,0,0,0.865842477,1.084966074
Switzerland,CHE,2016,0.01392125,992127,0,0,0.865842477,1.411985173
Switzerland,CHE,2017,0.01392125,1125690,0,0,0.865842477,1.638603061
Switzerland,CHE,2018,0.01392125,1075642,0,0,0.865842477,1.55368604
Switzerland,CHE,2019,0.01392125,1098783,0,0,0.865842477,1.592949643
Switzerland,CHE,2020,0.01392125,1183579,0,0,0.865842477,1.736823998
Switzerland,CHE,2021,0.010162421,1064351,0,0,0.410499016,1.53452847
Chile,CHL,1995,0.00103694,24437,5.71244002,1.903962524,-0.694959119,-0.229905653
Chile,CHL,1996,0.00103694,29252,4.354086416,1.677860085,-0.694959119,-0.221735987
Chile,CHL,1997,0.00103694,34523,4.103319096,1.629891131,-0.694959119,-0.21279262
Chile,CHL,1998,0.00103694,37630,1.998272429,1.098036266,-0.694959119,-0.207520938
Chile,CHL,1999,0.00103694,43498,2.995969801,1.385286303,-0.694959119,-0.197564634
Chile,CHL,2000,0.00103694,45753,4.34085503,1.675385758,-0.694959119,-0.193738549
Chile,CHL,2001,0.00103694,43482,3.319689167,1.463183448,-0.694959119,-0.197591781
Chile,CHL,2002,0.00103694,42311,2.824616294,1.341458147,-0.694959119,-0.199578631
Chile,CHL,2003,0.00103694,54570,4.380384399,1.682759821,-0.694959119,-0.178778644
Chile,CHL,2004,0.00103694,65629,9.080818663,2.310634476,-0.694959119,-0.16001471
Chile,CHL,2005,0.00103694,78599,9.275351028,2.329747923,-0.694959119,-0.138008361
Chile,CHL,2006,0.00103694,84535,16.87038517,2.883144883,-0.694959119,-0.127936681
Chile,CHL,2007,0.00103694,107583,16.5646132,2.865886264,-0.694959119,-0.088830873
Chile,CHL,2008,0.00103694,101737,13.09847541,2.646066665,-0.694959119,-0.098749849
Chile,CHL,2009,0.00103694,129274,8.12539087,2.211060734,-0.694959119,-0.052027502
Chile,CHL,2010,0.00103694,160904,11.31766331,2.511034274,-0.694959119,0.001639485
Chile,CHL,2011,0.00103694,173243,11.52468674,2.527701636,-0.694959119,0.02257521
Chile,CHL,2012,0.00103694,179320,8.457771398,2.246836774,-0.694959119,0.032886126
Chile,CHL,2013,0.00103694,190785,7.000310675,2.079480375,-0.694959119,0.052338924
Chile,CHL,2014,0.00103694,205015,6.159700968,1.968468216,-0.694959119,0.07648313
Chile,CHL,2015,0.00103694,207888,3.287716523,1.455754312,-0.694959119,0.081357782
Chile,CHL,2016,0.00103694,222752,2.429155677,1.232314073,-0.694959119,0.106577703
Chile,CHL,2017,0.00103694,245716,4.406047545,1.687518243,-0.694959119,0.145540988
Chile,CHL,2018,0.00103694,241029,4.991578943,1.790354974,-0.694959119,0.1375885
Chile,CHL,2019,0.00103694,245468,1.753235661,1.012776824,-0.694959119,0.145120203
Chile,CHL,2020,0.00103694,248932,4.602399709,1.723195025,-0.694959119,0.150997612
Chile,CHL,2021,0.00101194,238534,16.22742658,2.846502682,-0.697987612,0.133355205
Colombia,COL,1995,0.002352644,6407,0.254858718,0.227022991,-0.535575116,-0.260497363
Colombia,COL,1996,0.002352644,11773,0.198986784,0.181476853,-0.535575116,-0.251392809
Colombia,COL,1997,0.002352644,19694,0.114781887,0.108658769,-0.535575116,-0.237953156
Colombia,COL,1998,0.002352644,16645,0.030467746,0.030012821,-0.535575116,-0.24312643
Colombia,COL,1999,0.002352644,13424,0.195505618,0.178569207,-0.535575116,-0.248591538
Colombia,COL,2000,0.002352644,11157,0.389708656,0.329094125,-0.535575116,-0.252437983
Colombia,COL,2001,0.002352644,15377,0.152327977,0.141784224,-0.535575116,-0.24527786
Colombia,COL,2002,0.002352644,18032,0.224937814,0.202890079,-0.535575116,-0.240773091
Colombia,COL,2003,0.002352644,20540,0.620164531,0.482527706,-0.535575116,-0.236517738
Colombia,COL,2004,0.002352644,24883,0.841593768,0.610631375,-0.535575116,-0.22914892
Colombia,COL,2005,0.002352644,36987,0.805803486,0.591005637,-0.535575116,-0.208611923
Colombia,COL,2006,0.002352644,45406,1.230452434,0.80220445,-0.535575116,-0.194327308
Colombia,COL,2007,0.002352644,56463,1.224214458,0.799403801,-0.535575116,-0.175566768
Colombia,COL,2008,0.002352644,67266,0.483899311,0.394673293,-0.535575116,-0.157237193
Colombia,COL,2009,0.002352644,75986,0.558259226,0.443569317,-0.535575116,-0.142441868
Colombia,COL,2010,0.002352644,82991,0.735935017,0.551546183,-0.535575116,-0.130556404
Colombia,COL,2011,0.002352644,97379,0.779801055,0.576501591,-0.535575116,-0.106144118
Colombia,COL,2012,0.002352644,112949,0.686447911,0.522624489,-0.535575116,-0.079726318
Colombia,COL,2013,0.002352644,128213,0.349514038,0.299744556,-0.535575116,-0.053827713
Colombia,COL,2014,0.002352644,141810,0.264573878,0.23473521,-0.535575116,-0.030757525
Colombia,COL,2015,0.002352644,149073,0.174415252,0.160770366,-0.535575116,-0.018434309
Colombia,COL,2016,0.002352644,164428,0.282365489,0.248706411,-0.535575116,0.007618697
Colombia,COL,2017,0.002352644,179334,0.217285981,0.196623775,-0.535575116,0.03290988
Colombia,COL,2018,0.002352644,188833,0.146434355,0.136656565,-0.535575116,0.049026943
Colombia,COL,2019,0.002352644,204916,0.198761584,0.181289011,-0.535575116,0.076315155
Colombia,COL,2020,0.002352644,212299,0.334771272,0.288759945,-0.535575116,0.088841977
Colombia,COL,2021,0.002352644,219677,0.910145515,0.647179425,-0.535575116,0.101360315
Costa Rica,CRI,1995,0.002412555,409,0.01988512,0.019689994,-0.528317515,-0.270674239
Costa Rica,CRI,1996,0.002412555,836,0.02037669,0.020171863,-0.528317515,-0.269949743
Costa Rica,CRI,1997,0.002412555,1221,0.010574299,0.010518782,-0.528317515,-0.269296509
Costa Rica,CRI,1998,0.002412555,1759,0.005406894,0.005392329,-0.528317515,-0.268383679
Costa Rica,CRI,1999,0.002412555,2365,0.00170715,0.001705694,-0.528317515,-0.267355471
Costa Rica,CRI,2000,0.002412555,2809,0.000646315,0.000646106,-0.528317515,-0.266602131
Costa Rica,CRI,2001,0.002412555,3411,0.000497763,0.000497639,-0.528317515,-0.265580711
Costa Rica,CRI,2002,0.002412555,4236,0.000951805,0.000951352,-0.528317515,-0.264180924
Costa Rica,CRI,2003,0.002412555,4930,0.002009828,0.002007811,-0.528317515,-0.263003406
Costa Rica,CRI,2004,0.002412555,5946,0.004900374,0.004888406,-0.528317515,-0.261279547
Costa Rica,CRI,2005,0.002412555,7175,0.014961496,0.014850677,-0.528317515,-0.259194289
Costa Rica,CRI,2006,0.002412555,8843,0.058393642,0.056752327,-0.528317515,-0.256364174
Costa Rica,CRI,2007,0.002412555,10820,0.088342504,0.0846559,-0.528317515,-0.253009775
Costa Rica,CRI,2008,0.002412555,13110,0.007015562,0.006991067,-0.528317515,-0.249124306
Costa Rica,CRI,2009,0.002412555,14552,0.007948543,0.00791712,-0.528317515,-0.246677647
Costa Rica,CRI,2010,0.002412555,15936,0.017346615,0.01719788,-0.528317515,-0.244329399
Costa Rica,CRI,2011,0.002412555,18096,0.033253849,0.0327129,-0.528317515,-0.240664502
Costa Rica,CRI,2012,0.002412555,20606,0.024286379,0.023996155,-0.528317515,-0.236405756
Costa Rica,CRI,2013,0.002412555,24112,0.003427139,0.00342128,-0.528317515,-0.230457085
Costa Rica,CRI,2014,0.002412555,27571,0.002296883,0.002294249,-0.528317515,-0.224588159
Costa Rica,CRI,2015,0.002412555,30860,0.001417853,0.001416849,-0.528317515,-0.219007675
Costa Rica,CRI,2016,0.002412555,34213,0.002134156,0.002131882,-0.528317515,-0.213318601
Costa Rica,CRI,2017,0.002412555,37546,0.002000251,0.001998253,-0.528317515,-0.207663461
Costa Rica,CRI,2018,0.002412555,40755,0,0,-0.528317515,-0.202218714
Costa Rica,CRI,2019,0.002412555,44077,0,0,-0.528317515,-0.196582238
Costa Rica,CRI,2020,0.002412555,46112,0,0,-0.528317515,-0.19312943
Costa Rica,CRI,2021,0.002449326,49213,0,0,-0.523863087,-0.187867927
Czechia,CZE,1995,0.002026875,7350,0.00885416,0.008815192,-0.575038679,-0.258897364
Czechia,CZE,1996,0.002026875,8572,0.006969647,0.006945471,-0.575038679,-0.256823983
Czechia,CZE,1997,0.002026875,9234,0.006422675,0.006402138,-0.575038679,-0.25570076
Czechia,CZE,1998,0.002026875,14375,0,0,-0.575038679,-0.246977965
Czechia,CZE,1999,0.002026875,17552,0,0,-0.575038679,-0.241587513
Czechia,CZE,2000,0.002026875,21644,0,0,-0.575038679,-0.234644569
Czechia,CZE,2001,0.002026875,27092,0,0,-0.575038679,-0.225400884
Czechia,CZE,2002,0.002026875,38669,0,0,-0.575038679,-0.205758054
Czechia,CZE,2003,0.002026875,45287,0,0,-0.575038679,-0.194529217
Czechia,CZE,2004,0.002026875,57259,0,0,-0.575038679,-0.174216186
Czechia,CZE,2005,0.002026875,60662,0,0,-0.575038679,-0.168442277
Czechia,CZE,2006,0.002026875,79841,0,0,-0.575038679,-0.135901045
Czechia,CZE,2007,0.002026875,112408,0,0,-0.575038679,-0.080644239
Czechia,CZE,2008,0.002026875,113174,0,0,-0.575038679,-0.079344558
Czechia,CZE,2009,0.002026875,125827,0,0,-0.575038679,-0.057876067
